src_port,dst_port,protocol,bytes_sent,bytes_received,packets,duration,direction,failed_connections,distinct_destinations,connection_frequency,dns_query_volume,tls_version_score,uncommon_port_flag,internal_to_internal_flag,external_to_internal_flag,beaconing_score,hour_of_day,weekend_flag,label
33738,53,TLS,17053,62136,276,11.741598814205236,internal_to_external,0,6,9.910522237542114,13,0.8222540914855683,0,0,0,0.065413897589354,17,0,normal
55456,443,TLS,38724,37887,92,7.642069187537437,external_to_internal,2,4,5.429004056287137,18,0.8333773794242698,0,0,0,0.0616389419250987,12,0,normal
24336,80,TLS,44540,107396,58,9.043956491528348,internal_to_external,1,2,4.476391041704858,12,0.9732141349919737,1,1,0,0.00011582262693987655,17,0,normal
52429,22,HTTPS,47403,90490,202,27.426079853927813,external_to_internal,1,7,9.242588122404367,13,0.708346928004404,0,0,1,0.05137802798706518,10,0,normal
49605,80,HTTP,35361,177928,61,24.8285042218627,internal_to_internal,0,2,6.157055247640345,17,0.9841157111607828,0,1,0,0.07734216867365268,8,0,normal
12432,8080,TLS,33926,121469,225,16.59958815065905,external_to_internal,1,4,3.73995922094713,16,0.8062450087955675,0,0,0,0.00021223697711766356,16,0,normal
16756,3306,HTTP,12763,130633,192,22.17923449767052,internal_to_internal,1,7,0.9455664942613418,17,0.7300315029043344,0,0,0,0.04513547099609397,18,0,normal
41143,443,HTTPS,42218,136582,144,1.3017941390729026,internal_to_internal,1,1,8.87028940736942,3,0.8286660462564917,0,0,0,0.023131103732957417,8,0,normal
6473,443,TCP,40755,54413,9,7.618806862659909,internal_to_external,1,4,2.015488018704484,0,0.7130555205998588,0,0,0,0.050247852237784434,12,0,normal
59248,25,HTTP,28392,160663,243,9.14243413511565,internal_to_external,0,1,3.399401312699084,16,0.7209362523927438,0,0,0,0.05933162093575034,18,0,normal
16959,3306,HTTP,17165,50821,472,29.293513237088504,internal_to_external,0,6,3.4900483331029886,12,0.7634912449779404,0,1,0,0.02465867416327451,18,0,normal
7951,8080,TCP,32301,106323,360,7.610049621835369,internal_to_external,0,9,2.224130957844163,15,0.7657041748709078,0,1,1,0.023485607557038646,13,0,normal
52081,22,HTTP,10255,145332,113,15.397738061331014,internal_to_external,0,7,0.98420016700729,6,0.8474081376484879,0,0,0,0.0263972283462227,10,0,normal
47832,36917,TCP,332575375,986,7146,2063.8140412526154,internal_to_external,4,4,1.1652166896138227,27,0.4711066491438142,1,0,0,0.07886043071634044,1,1,anomalous
21801,53,TLS,21441,121797,266,25.11626941990815,internal_to_external,2,8,1.1868848292795022,14,0.7004004796313937,0,1,0,0.07618947768768035,16,0,normal
41607,8080,TCP,16528,109191,382,6.347885308996934,internal_to_external,2,6,7.449513143549425,6,0.8907771801993216,0,0,0,0.0654157896640426,12,0,normal
36250,3306,UDP,28682,45914,291,23.321175400744924,internal_to_external,1,1,9.724900029701237,1,0.8086996224391548,0,1,0,0.04602081336038752,18,1,normal
12695,25,HTTP,45058,13456,462,8.576650387533467,internal_to_external,1,9,8.607607093932327,11,0.8595516639822439,0,1,0,0.09819891648628987,9,0,normal
37399,8080,TCP,27600,74631,183,29.856504883970963,internal_to_external,0,3,4.0817272013179196,0,0.8254201326341181,0,1,0,0.020476547342030183,9,0,normal
57490,25,TCP,11124,132930,110,27.808262825310667,internal_to_internal,2,7,7.303557007987875,16,0.8165280913694445,0,0,0,0.09295032044895507,14,0,normal
41212,8080,HTTPS,28379,186817,394,5.18855905831546,internal_to_internal,2,3,9.406684141745428,1,0.8233546991215457,0,0,0,0.04751880849759545,16,0,normal
64953,65324,TCP,376,101,3,0.29898980085699467,internal_to_external,1,1,248.628975588337,0,0.6370568105750397,1,0,0,0.7438828723816789,22,0,anomalous
54356,587,UDP,30630,8205,343,13.657332076308865,internal_to_internal,2,2,5.871704954687836,12,0.8255965482242811,0,0,0,0.007184981089516641,16,0,normal
11951,22,TLS,23249,137184,393,10.69973567753664,external_to_internal,0,9,6.530382388815961,11,0.9423328789357008,0,0,0,0.05862871807912723,11,0,normal
10807,53,TCP,13075,60094,491,4.333409730464532,internal_to_internal,1,1,1.3768366028350003,13,0.7480258999798267,0,1,0,0.06642606400215054,13,0,normal
25591,80,HTTPS,16576,25966,495,17.139805144590994,internal_to_internal,2,8,5.53218978752395,7,0.9399035566095033,0,1,0,0.01759686645024713,15,0,normal
35511,8080,TCP,24189,61538,148,13.987961728067763,internal_to_internal,0,5,3.535199726503526,2,0.7798630404186372,0,1,0,0.006159961023855154,13,1,normal
24779,22,TLS,10100,31458,280,18.48365912401537,internal_to_external,1,1,2.4648504279684134,11,0.9361726118201038,0,0,0,0.07352521974928752,11,0,normal
21087,53,TCP,7241,154439,363,11.123403606120576,internal_to_external,2,1,9.21834104379445,13,0.8341159648056102,1,1,0,0.06260917033684368,13,0,normal
56768,25,UDP,18482,102890,106,24.85597703531803,internal_to_internal,0,5,7.398618385533314,12,0.715954413796375,1,1,0,0.011181701395696741,16,0,normal
14925,8080,HTTP,22821,2639,357,11.814928257088685,internal_to_internal,0,4,4.033114434932944,7,0.9249113054491405,0,0,0,0.025973927949467204,8,1,normal
22935,80,HTTP,40077,123011,227,19.727935356017415,internal_to_external,1,4,5.007811482830578,8,0.8807362323629279,0,1,0,0.059923009118079455,14,0,normal
13142,80,UDP,33756,148256,494,24.294229321014406,internal_to_external,1,5,4.998160766838799,14,0.8129593886999054,0,0,0,0.001399252523096628,10,0,normal
33491,80,HTTP,558,187542,58,19.56555137388431,internal_to_internal,0,8,0.3577175472429518,17,0.7804829582007747,0,1,1,0.041508390612590255,10,0,normal
58455,53,UDP,5207,41876,26,11.768069892156673,internal_to_external,0,5,8.258633960327801,13,0.8084961660030935,0,1,0,0.03414124854461734,16,0,normal
17738,58501,ICMP,59,80,3,0.012824582996326687,internal_to_internal,470,301,428.3360358218875,4,0.38979534483218825,1,0,1,0.024106123994978135,7,0,anomalous
60164,3306,TCP,28057,2589,93,12.067933154780501,internal_to_external,2,6,8.769931583113516,8,0.8034504748571086,0,1,0,0.027796625850164382,8,0,normal
39342,8080,TLS,27313,65256,320,13.671657780865896,internal_to_internal,2,9,6.078845865396984,2,0.8077557678413831,1,1,0,0.0067391431984289984,16,0,normal
16277,80,TLS,44299,23007,122,23.144776784415775,internal_to_external,1,9,3.6466625097440613,2,0.9625763645839178,0,1,0,0.062195561880279464,14,0,normal
64785,25,HTTP,17801,182003,398,3.335502836545776,external_to_internal,2,4,3.095456378680802,13,0.7383836772751712,0,1,0,0.024037630419472458,8,0,normal
39061,8080,HTTP,20405,103109,394,8.120517087143403,internal_to_internal,2,8,5.633578245159892,4,0.9970306014306616,0,0,0,0.05847803977238491,17,0,normal
4855,40361,TCP,150924466,958,6290,3208.020815871968,internal_to_external,1,3,1.0523931418463097,10,0.8646315626623491,1,0,0,0.07616258033352552,2,0,anomalous
7813,25,UDP,43478,88890,274,9.323608354480369,internal_to_internal,2,4,6.071074199433775,10,0.9778020453325673,0,0,0,0.07299130105935515,9,0,normal
58743,587,TCP,49589,163594,1,0.28361398188945647,internal_to_external,1,2,4.230855699238038,3,0.8672698500882934,1,0,0,0.09191524062124695,13,0,normal
18108,25,HTTPS,46341,38944,195,7.074041586402505,internal_to_external,1,9,9.983113964619132,2,0.9799968999083113,0,0,0,0.02550256471355804,14,0,normal
6956,53,TCP,41810,91709,454,23.92195588325325,internal_to_external,1,6,7.76661646029394,19,0.8711854290126972,0,0,0,0.06555894689778123,13,0,normal
17527,443,TLS,46064,3274,325,11.779751674342739,internal_to_external,2,8,5.026480019711733,15,0.8983185646648438,0,1,0,0.01753805676080934,18,0,normal
50425,587,UDP,45917,195841,270,24.25340515208951,internal_to_external,2,4,3.1818532192028464,14,0.8689092105995015,0,1,0,0.036927015441935676,10,0,normal
43155,587,UDP,25257,117106,203,14.281861672210026,internal_to_internal,2,2,7.617605905225845,8,0.8978636185248466,0,1,0,0.025151593731075485,11,0,normal
2690,13136,TCP,92,14,2,0.04985191594230073,internal_to_internal,39,157,994.0097177152353,4,0.2733447316282415,1,0,1,0.12253225295377966,6,1,anomalous
4883,53,TLS,48713,185275,39,4.678031951284989,internal_to_external,2,7,3.917136075926586,15,0.787712172500977,1,1,0,0.09602493201788123,10,0,normal
46669,22,HTTPS,45456,21368,171,18.550125792192297,internal_to_internal,0,6,6.907188104396368,3,0.7466598275605087,0,1,0,0.09973921521948993,13,0,normal
59089,443,HTTP,5872,183840,128,4.481190491829735,internal_to_internal,1,8,6.897450561729053,16,0.8665805413375183,0,0,0,0.09664097058420097,8,1,normal
10686,53,HTTP,9120,40425,474,16.72823779528696,internal_to_external,1,4,4.77809587937183,7,0.8399370244709712,0,0,0,0.059117283675004184,18,0,normal
26753,587,HTTP,44891,72149,193,23.285176031815617,external_to_internal,1,8,6.567937389333725,10,0.7479640865180447,0,1,0,0.002540165141872375,13,1,normal
12681,22,UDP,15738,179386,7,18.129520107564623,internal_to_internal,2,9,8.345434173161275,4,0.9137070886196598,0,0,0,0.0776976433035534,17,0,normal
55933,587,HTTP,40821,108807,249,25.809610927307304,internal_to_external,1,4,1.1572017835243718,8,0.89707728581183,0,0,0,0.08323188642175461,16,0,normal
38364,22,TLS,17774,152228,363,23.43765923064196,internal_to_external,0,5,8.910002215240315,19,0.740656435344503,0,1,0,0.05965033941486855,18,0,normal
16424,3306,TCP,44984,73632,458,4.560657700345584,internal_to_external,1,1,5.39613304391907,17,0.9095141119787934,0,0,0,0.05559731418939439,8,0,normal
19987,22,TLS,25940,148526,27,12.147945110445761,internal_to_internal,1,1,3.11346524873457,13,0.7342914079946754,0,1,0,0.07036500300378211,18,0,normal
38299,25,TCP,35980,180614,171,6.281875943047991,internal_to_external,2,7,2.6968867567937913,15,0.7469791040626008,0,0,0,0.06498620295264033,17,0,normal
14081,25,HTTPS,13251,85516,116,11.843657005134453,internal_to_external,2,9,6.1767213942097055,19,0.7977450916884875,0,0,0,0.04396466308129424,9,0,normal
62944,3306,HTTPS,3341,152497,53,21.285269438675847,internal_to_internal,1,3,3.429419271278012,11,0.9702926893995453,0,1,1,0.01308256158223724,9,1,normal
37771,3306,HTTPS,2577,72772,118,6.649740804270134,internal_to_internal,0,8,8.529278427738822,10,0.812213311149195,0,0,0,0.0808385615901228,18,0,normal
12335,25,UDP,3377,164426,148,28.69518473775398,external_to_internal,0,5,2.599317257854894,2,0.8464988497179934,0,0,0,0.08108769861534058,14,0,normal
14041,8080,HTTPS,1283,159672,362,24.707550875212885,internal_to_external,0,2,4.555336088207902,7,0.9580484049458557,1,1,0,0.09857323027737463,11,0,normal
28973,3306,HTTPS,18384,116071,174,8.465602049740555,internal_to_external,2,5,9.798258458056432,8,0.9578014449617402,0,1,1,0.01585783754017799,15,0,normal
65445,443,HTTP,9902,143720,102,24.569003452659867,internal_to_external,0,6,3.380637853185392,4,0.870390795287219,0,0,0,0.026851213761972328,15,0,normal
11429,587,HTTPS,15628,71712,77,5.926123989625705,internal_to_external,2,3,8.814783608899063,3,0.7562677565163244,0,0,0,0.0005229027514868423,9,0,normal
19504,443,HTTPS,10142,162047,468,5.6250240450416475,internal_to_internal,0,7,1.85180497612315,2,0.7281834690623247,0,1,1,0.06482326151507772,10,0,normal
11396,25,HTTP,22118,11430,437,24.230855742741497,internal_to_internal,0,2,3.608647369678771,15,0.8636862243098951,0,0,0,0.07284589916171368,8,0,normal
61589,53,UDP,24006,119025,326,12.40282268453716,internal_to_external,2,8,8.544249552281332,18,0.8636702865809789,0,0,0,0.07215986178364524,16,0,normal
20871,80,UDP,25807,33300,342,25.289457916009518,internal_to_external,0,6,5.411927642206426,6,0.7804025067190609,0,1,0,0.04795303298086728,17,0,normal
20592,25,UDP,24397,175910,362,12.062847383759175,internal_to_internal,0,5,4.3613108809719705,13,0.9879910299760823,0,1,1,0.002700899620472519,15,1,normal
29847,587,UDP,22137,90932,357,7.154610880707944,external_to_internal,0,7,8.901068093952587,7,0.74693607213779,0,0,0,0.021815812528231095,16,0,normal
62497,443,UDP,7359,3964,48,16.876851890984607,internal_to_external,2,1,2.7807892184295255,13,0.7087758774269265,0,0,0,0.044263042648776924,12,0,normal
17474,443,TCP,49508,8790,325,2.381753221044198,internal_to_internal,2,2,2.4501251562774873,6,0.8410573935364368,0,1,0,0.05259528236905271,12,0,normal
39913,587,UDP,39412,11087,287,23.37996916903235,external_to_internal,0,6,0.42631926745705107,4,0.9132970450890392,0,0,0,0.06633169101152986,17,1,normal
2062,8080,TCP,4074,52375,91,9.184232265654057,internal_to_internal,2,6,3.0646732290612793,8,0.8136552507380981,0,1,0,0.014310555040019624,13,0,normal
46198,587,UDP,9726,112156,50,9.267804664525586,internal_to_external,0,7,0.3463109976392025,12,0.759096468830827,0,0,0,0.03551748161431663,17,0,normal
43735,53,DNS,41720,20124,169,103.74135058554702,internal_to_external,0,4,41.340051016455206,275,0.28837424960986036,0,0,0,0.7208317725612873,9,1,anomalous
58833,22,TCP,12560,135996,428,17.06747844915766,internal_to_internal,2,6,7.87582800969131,14,0.7681069919598091,0,1,0,0.019615018061035407,8,0,normal
29732,443,HTTP,42143,59221,271,28.408954209472615,internal_to_internal,1,9,6.508497310682768,4,0.9912310785199487,0,1,0,0.045207858416230144,10,1,normal
7164,3306,TCP,19871,17285,307,7.204844672774858,internal_to_external,0,1,0.5862873534212055,5,0.7726494911133225,0,1,0,0.05573761754646204,8,0,normal
57089,22,UDP,20199,137073,300,8.285733821410325,internal_to_external,0,3,8.70476202518129,3,0.7063444329138142,0,0,0,0.048881918936940966,15,0,normal
64388,25,TLS,26967,86650,109,7.834269764346876,internal_to_external,2,3,5.384099733548996,15,0.8973804514105427,0,0,0,1.4456133127294103e-05,12,0,normal
16473,8080,TCP,10629,15183,489,21.368420944035847,internal_to_internal,0,5,9.195429831593199,9,0.8588320844154758,0,0,0,0.028188649801833766,18,0,normal
57695,53,TCP,10059,169553,4,16.249760865673867,external_to_internal,2,6,1.436229618788145,6,0.9737084612487077,0,0,0,0.0036762178975666138,14,0,normal
16894,443,TLS,4691,13884,244,24.932004173293063,internal_to_internal,2,3,1.3262835654536669,16,0.7202590187838603,0,1,0,0.09295727103029768,17,0,normal
3646,25,TCP,23850,132001,117,5.6579121770941105,internal_to_internal,2,4,7.704077078151242,19,0.9373947253097025,0,0,0,0.024127274568207138,15,0,normal
53910,22,TCP,4252,16445,434,18.299303903141954,internal_to_internal,1,7,6.06363138647867,9,0.9772639603790965,0,0,1,0.014609961768568647,15,0,normal
19722,25,TCP,39512,29941,416,23.37217518713207,internal_to_internal,0,5,2.064314516019948,17,0.7180111075042651,0,0,0,0.019910367884128935,14,0,normal
30769,25,TCP,35185,198534,432,27.407781834644105,internal_to_external,0,8,6.434316156062887,11,0.9262882866180385,0,1,0,0.01170698504969563,14,0,normal
42332,22,HTTP,11861,108419,418,8.446144391382019,internal_to_internal,2,3,4.983583321492711,14,0.8919011694726473,1,1,0,0.06163523934172466,18,0,normal
21921,53,TCP,43934,141680,240,8.055409759275316,internal_to_internal,0,1,0.8157145121710704,2,0.8729280033779304,0,1,0,0.029426261203567963,10,0,normal
14153,25,TCP,10157,33278,353,10.695828951526222,internal_to_internal,1,3,2.9822573698821326,0,0.7825104516050492,0,0,0,0.03559688248851913,10,1,normal
22718,8080,HTTPS,41413,29758,181,20.335035804433396,internal_to_internal,1,6,5.967802839051175,13,0.8756685349634697,0,0,1,0.02590954051566731,16,0,normal
6414,22,HTTP,29888,124279,301,21.711258057221492,internal_to_external,2,5,0.17252098388949336,19,0.7267656090474759,0,1,0,0.09838184231362229,15,1,normal
34760,15985,HTTPS,69735943,621,3097,3007.5848761385473,internal_to_external,2,3,0.6072991400924651,21,0.8529263504285431,0,0,0,0.07098650150888744,5,0,anomalous
24827,22,TCP,25332,158643,419,20.710363317676386,internal_to_internal,2,5,2.550326965314977,13,0.886443672523703,0,0,0,0.02728168719839821,17,0,normal
40811,8080,HTTP,45520,184989,82,23.673452909527093,internal_to_internal,1,8,0.4175865366295777,12,0.7799779918316082,0,0,0,0.06630675704260826,12,0,normal
7009,587,HTTPS,44541,11853,122,20.558145293098118,internal_to_internal,0,9,7.583514893789963,6,0.8912806057075932,0,0,0,0.06768575156717829,18,0,normal
35680,443,HTTPS,21910,160948,317,27.358242004035336,internal_to_external,2,7,8.016287832953171,0,0.8257461799534043,0,1,0,0.057312700966473965,16,0,normal
11970,80,HTTPS,5683,101382,423,4.98918487468859,internal_to_external,2,2,7.012891832168618,6,0.8616215042710789,0,0,0,0.07983845868487835,14,0,normal
1214,22,TCP,75083,44303,216,127.71530477102512,internal_to_internal,14,32,8.440723968397421,15,0.7098212368383713,1,1,0,0.37826634933493886,16,1,anomalous
4967,22,HTTPS,15635,64393,355,5.659550038095556,internal_to_internal,2,2,4.000359539235042,4,0.941337951630856,0,0,0,0.017524899705579057,17,0,normal
6595,25,HTTPS,6588,161346,31,19.718805923358495,internal_to_external,0,7,6.429002118963327,10,0.8201226420816581,0,1,0,0.04122026013548749,18,0,normal
64243,3306,HTTPS,28740,166412,177,3.4279016537571065,internal_to_external,1,8,9.639812648773429,19,0.7957059455311349,0,1,0,0.007620649678477343,9,0,normal
43266,22,HTTP,8720,160504,448,25.890757970664616,internal_to_internal,2,8,1.4966777224338506,16,0.7993597803121756,0,0,0,0.07035279736217347,18,0,normal
18091,61381,HTTPS,351178339,857,7672,1486.4920017643656,internal_to_external,1,3,1.590335428953848,6,0.8867613929894662,1,0,0,0.15973148874757556,6,1,anomalous
42467,53,UDP,3662,9142,478,27.358610103326413,internal_to_external,1,6,3.2484807198563934,2,0.9062611248895702,0,1,0,0.005307404439629748,18,0,normal
10191,25,HTTP,10757,172122,55,20.477240166379385,internal_to_external,2,8,7.406500903586008,10,0.7324713220563411,0,1,1,0.0010918712824446342,14,0,normal
35970,80,TLS,24806,122859,472,7.82808968846616,internal_to_external,1,2,1.9415243435511818,12,0.7023494172977934,0,1,0,0.09094206297998708,9,0,normal
22666,80,HTTP,10851,172959,81,6.540352516557917,internal_to_external,2,5,5.194582317743077,12,0.7961038003695311,0,0,0,0.009948068356243844,17,1,normal
52115,8080,TCP,14495,176090,331,29.455813505195696,internal_to_external,0,3,2.197352673784966,5,0.9515219127113337,0,1,0,0.006402733066555322,14,0,normal
1508,8080,TLS,19260,154329,458,9.202977179454246,internal_to_external,0,8,4.1911147469937005,9,0.9675815987998166,0,0,0,0.001520169736964716,18,0,normal
5027,3306,TCP,3538,172109,327,27.03662715167834,external_to_internal,2,3,5.709511573610688,9,0.8308682002792258,0,0,0,0.022456314252235977,9,0,normal
60893,443,UDP,17536,176694,384,1.5006089851884956,internal_to_internal,1,6,5.464879432117091,14,0.8335541503961039,0,0,0,0.02102911923307235,13,0,normal
3614,587,HTTPS,2756,119935,98,25.3514775340571,internal_to_internal,2,4,5.03212114330171,9,0.9200271872325904,0,0,0,0.07887540308238374,18,0,normal
41369,53,TCP,40822,57301,385,21.50289105593062,internal_to_external,0,8,4.606540531068182,13,0.7853167088972718,0,0,0,0.07167217658313356,18,0,normal
29025,8080,HTTP,15889,188632,416,10.00089071548858,internal_to_external,0,1,9.849911269442348,15,0.8304308902195621,0,0,0,0.08293649117261494,12,0,normal
23174,587,HTTPS,4527,199582,324,3.5527235671782034,internal_to_external,1,2,8.152087863465418,5,0.9929289102030218,0,0,0,0.01900283270619062,11,0,normal
